name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cerdanyola del valles,2021-07-19,33.2,21.1,27.7,33.4,21.1,27.7,16.3,52.2,0,0,0,,0,0,35.3,24.5,210,1012.6,14.6,10.5,304.3,26.3,9,,2021-07-19T06:34:09,2021-07-19T21:20:55,0.33,Clear,Clear conditions throughout the day.,clear-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-20,32.8,21.5,27.7,33.3,21.5,27.9,16.6,52.5,0,0,0,,0,0,40.1,22.6,209.5,1014.2,7.9,10.5,300.2,25.9,9,,2021-07-20T06:35:01,2021-07-20T21:20:09,0.37,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-21,32.8,23.2,27.7,33.4,23.2,28,17.8,56.2,0,0,0,,0,0,28.1,20,172.7,1017.2,9.8,10.4,296.2,25.6,8,,2021-07-21T06:35:54,2021-07-21T21:19:21,0.4,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,D4982,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-22,35.1,21.9,28.4,34.6,21.9,28.3,15.8,49.1,0,0,0,,0,0,30.9,21.1,198.4,1017,1.7,10.4,297.9,25.7,8,,2021-07-22T06:36:48,2021-07-22T21:18:31,0.44,Clear,Clear conditions throughout the day.,clear-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-23,34.5,20.3,27.6,33.7,20.3,27.4,14.9,48.7,0,0,0,,0,0,31.4,19,198.2,1013.4,16.6,10.4,270.4,23.4,8,,2021-07-23T06:37:42,2021-07-23T21:17:40,0.48,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-24,29.1,21.1,25.4,31,21.1,26.1,18.1,64.3,0,0,0,,0,0,28.2,25.1,125.6,1009.4,34.6,10.3,273.3,23.8,8,,2021-07-24T06:38:37,2021-07-24T21:16:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-25,29.4,20.6,25,30.3,20.6,25.4,18.3,66.7,0,0,0,,0,0,27.5,26.2,133.2,1010.2,33,10.4,258.9,22.3,8,,2021-07-25T06:39:32,2021-07-25T21:15:52,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-26,28.3,19.6,24.4,28.6,19.6,24.5,16.6,62.6,0,0,0,,0,0,24.5,21.2,246.9,1013.2,36.7,10.5,148,12.9,5,,2021-07-26T06:40:28,2021-07-26T21:14:55,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-27,31.1,19.6,25.3,30.7,19.6,25.2,16.2,60,0,0,0,,0,0,40.4,22.6,214.1,1014.5,9.5,10.5,298.9,25.9,9,,2021-07-27T06:41:25,2021-07-27T21:13:57,0.61,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-28,28.7,20.4,24.3,29.6,20.4,24.6,18.3,70,0,0,0,,0,0,40.8,23.9,117.9,1015,27.3,10.4,286,25,8,,2021-07-28T06:42:22,2021-07-28T21:12:57,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-29,30.8,19.6,25.2,31.8,19.6,25.6,18.1,66.4,0,0,0,,0,0,28.3,18,189.5,1014.9,8.7,10.4,288.8,25,8,,2021-07-29T06:43:19,2021-07-29T21:11:55,0.67,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-07-30,30.4,21.1,25.7,34,21.1,26.8,20.8,75.1,0,0,0,,0,0,34,20.4,133.8,1011.8,30.3,10.4,215,18.6,9,,2021-07-30T06:44:17,2021-07-30T21:10:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-07-31,28,17.6,24.3,30.1,17.6,24.6,18.4,70.6,3.259,100,12.5,rain,0,0,44.6,21.4,127,1010.7,43.9,10.2,143.4,12.1,7,,2021-07-31T06:45:15,2021-07-31T21:09:47,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-01,25.9,16.8,21.3,25.9,16.8,21.3,14.3,67,4.486,100,16.67,rain,0,0,27.5,19.6,196.2,1013.6,49,10.3,275.8,23.9,9,,2021-08-01T06:46:14,2021-08-01T21:08:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-02,26.2,16.6,22.4,26.2,16.6,22.4,17,72.4,0,0,0,,0,0,25.9,21.9,122.2,1016.3,43.6,10.5,217.9,18.8,8,,2021-08-02T06:47:13,2021-08-02T21:07:33,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-03,29,19,24.4,30.3,19,24.8,18,69.5,0,0,0,,0,0,37,22.7,193.7,1015.7,36.7,10.4,235.4,20.4,7,,2021-08-03T06:48:12,2021-08-03T21:06:24,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-08-04,27.2,19.6,23.1,28.6,19.6,23.1,18.3,74.9,1.65,100,25,rain,0,0,48.1,21.9,104.2,1013.4,62.4,10.4,135.3,11.6,7,,2021-08-04T06:49:12,2021-08-04T21:05:13,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-05,30.4,17.9,24.4,31.5,17.9,25,18,69.2,0,0,0,,0,0,35,23.2,204.1,1014,56.6,10.4,284.7,24.5,8,,2021-08-05T06:50:11,2021-08-05T21:04:01,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-08-06,26.8,22.1,24.4,27.8,22.1,24.5,19.8,76.7,0,0,0,,0,0,30.9,21.5,103.7,1010.9,56.8,10.3,163.6,14.2,7,,2021-08-06T06:51:11,2021-08-06T21:02:47,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-07,30.2,22.1,25.2,33,22.1,25.8,20,73.3,0,0,0,,0,0,32.6,24.3,127.8,1007.2,61.4,10.4,215,18.7,9,,2021-08-07T06:52:11,2021-08-07T21:01:32,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-08,26.4,21.1,23.4,26.4,21.1,23.4,15.7,62.3,0,0,0,,0,0,24.3,23.2,122.8,1015.3,56.9,10.5,232.1,19.8,8,,2021-08-08T06:53:12,2021-08-08T21:00:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-09,28.5,16.6,22.7,28.6,16.6,22.7,14.5,61.4,0.369,100,4.17,rain,0,0,16.7,16.4,133.5,1017.7,38.4,10.5,173.3,14.8,8,,2021-08-09T06:54:12,2021-08-09T20:58:58,0.03,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-10,29.8,17.8,23.8,29.4,17.8,23.8,15.2,60.6,0,0,0,,0,0,18.8,11.1,339.9,1016.9,55.3,10.4,144.5,12.3,4,,2021-08-10T06:55:13,2021-08-10T20:57:39,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-11,31.4,19.2,25.6,31.2,19.2,25.5,14.5,51.7,0,0,0,,0,0,11,19.6,110.2,1017.2,38.7,10.4,168.7,14.7,6,,2021-08-11T06:56:14,2021-08-11T20:56:19,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,LEGE,08186099999,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-12,32.5,22.8,27.6,33.1,22.8,27.9,16.5,51.8,0,0,0,,0,0,19.1,21.2,103.8,1017.2,28.7,10.4,252.2,21.9,8,,2021-08-12T06:57:15,2021-08-12T20:54:57,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-13,33.4,20.6,26.5,34.1,20.6,27.1,18.1,61.9,0,0,0,,0,0,14.9,22.7,122.4,1020.7,0,10.3,269.7,23.2,8,,2021-08-13T06:58:16,2021-08-13T20:53:35,0.17,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-14,36.2,21.1,28.2,35.9,21.1,28.4,18.1,59.2,0,0,0,,0,0,32.2,20.4,167.3,1018.4,21.6,10.3,254.3,21.9,8,,2021-08-14T06:59:17,2021-08-14T20:52:11,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-15,30.9,23.2,27.4,33.7,23.2,28.5,21.3,70.4,0,0,0,,0,0,21.2,17.7,118.7,1016,44.5,10.2,226.4,19.4,8,,2021-08-15T07:00:18,2021-08-15T20:50:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-16,31.6,22.9,26.2,32.8,22.9,26.7,19.6,68.5,0,0,0,,0,0,31.9,24.1,205.1,1016.2,31.5,10.3,233.3,20.1,8,,2021-08-16T07:01:19,2021-08-16T20:49:20,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-17,28.4,19.5,24.4,28.3,19.5,24.4,15.2,57.5,0,0,0,,0,0,25,20.6,153.1,1018.2,33.7,10.4,264.1,22.8,8,,2021-08-17T07:02:20,2021-08-17T20:47:54,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-18,27.6,20.2,23.8,28.5,20.2,24,16,62.7,0,0,0,,0,0,25.3,26.3,127.1,1017.2,30.7,10.4,240,20.9,8,,2021-08-18T07:03:21,2021-08-18T20:46:26,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-19,26.3,18.6,22.7,26.3,18.6,22.7,18.3,77,0.295,100,8.33,rain,0,0,24.4,20.4,200,1015.4,45.7,10.2,123.1,10.8,6,,2021-08-19T07:04:22,2021-08-19T20:44:57,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-20,29,18.2,24.2,31.6,18.2,24.9,19.2,74.4,0,0,0,,0,0,24.3,21.5,156.4,1015.6,51.3,10.3,197.3,16.7,7,,2021-08-20T07:05:23,2021-08-20T20:43:27,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-21,31.5,20.6,25.8,34.1,20.6,26.7,19.9,71.8,0,0,0,,0,0,30.8,18.2,197.8,1017.5,15.7,10.4,261,22.6,8,,2021-08-21T07:06:24,2021-08-21T20:41:56,0.46,Clear,Clear conditions throughout the day.,clear-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-22,29.4,18.6,24.6,31.6,18.6,25.3,18.4,69.5,0,0,0,,0,0,19.7,21,125.7,1019.6,22.1,10.4,223.3,19.1,7,,2021-08-22T07:07:25,2021-08-22T20:40:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-23,27.9,19.6,23.8,29.7,19.6,24.1,18.9,74.7,0,0,0,,0,0,31.1,19.5,175.6,1018.2,62.7,10.4,104.4,9,5,,2021-08-23T07:08:26,2021-08-23T20:38:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-24,26.9,22,24,28,22,24.2,18.6,72.1,3.587,100,25,rain,0,0,25.2,17.6,151,1015.4,84.8,10.3,128,11.1,5,,2021-08-24T07:09:27,2021-08-24T20:37:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-25,27,20.1,23.4,27.9,20.1,23.5,16.8,67.7,0.196,100,4.17,rain,0,0,23.8,20.2,121.6,1014.1,46.2,10.4,210.2,18.1,7,,2021-08-25T07:10:28,2021-08-25T20:35:45,0.59,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-26,30.1,17.6,23.5,34.8,17.6,24.1,17.9,71.6,0,0,0,,0,0,34.4,23.5,191.1,1013.6,31.3,10.4,231.8,20,8,,2021-08-26T07:11:29,2021-08-26T20:34:10,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-27,30.1,22.1,25.6,33.8,22.1,26.5,21,76.9,0,0,0,,0,0,27.2,20.9,119.5,1012.3,34.3,10,220.2,19.1,8,,2021-08-27T07:12:30,2021-08-27T20:32:35,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-28,26.9,21,24.1,27.7,21,24.1,17.5,67.3,0,0,0,,0,0,30.9,21.9,114.8,1013.5,60.6,10.4,189.4,16.4,8,,2021-08-28T07:13:31,2021-08-28T20:30:59,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-29,26,20.1,23.4,26,20.1,23.4,16.2,64.6,0,0,0,,0,0,29.9,19.1,191.9,1014.4,64.1,10.5,161.5,13.9,6,,2021-08-29T07:14:32,2021-08-29T20:29:22,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-30,24.3,18.1,21.4,24.3,18.1,21.4,17.5,79.3,6.939,100,20.83,rain,0,0,27.9,16.5,112.9,1014.4,64.9,10.3,64.6,5.6,3,,2021-08-30T07:15:33,2021-08-30T20:27:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-08-31,26.7,18.8,22.5,27.7,18.8,22.6,17.9,76.3,0.088,100,8.33,rain,0,0,27.6,22,113.8,1016.8,66.9,10.3,202.6,17.5,7,,2021-08-31T07:16:34,2021-08-31T20:26:06,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-01,25.6,18.5,22.4,25.6,18.5,22.4,15.5,66.5,1.066,100,12.5,rain,0,0,38.5,19.1,78.8,1018.2,54,10.4,84.6,7.2,3,,2021-09-01T07:17:34,2021-09-01T20:24:28,0.82,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"LEBL,D1298,08186099999,LEGE,08180099999,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-02,27,18.8,22.8,27.9,18.8,22.9,16.7,68.8,1.6,100,33.33,rain,0,0,47,20.6,48.7,1017,47.2,10.4,93.5,8.1,4,,2021-09-02T07:18:35,2021-09-02T20:22:48,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,C8593,D1298,08186099999,LEGE,08180099999,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-03,27.8,17.6,22.8,30,17.6,23,18,75.3,3.906,100,8.33,rain,0,0,25,19.8,83.8,1016.1,32,10.4,213.5,18.5,8,,2021-09-03T07:19:36,2021-09-03T20:21:09,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,C8593,D1298,08186099999,LEGE,08180099999,08184099999,LELL,remote,08181099999,08176399999"
cerdanyola del valles,2021-09-04,27.6,19.5,23.1,28.6,19.5,23.2,18.5,76,0,0,0,,0,0,21.5,22.5,152.1,1015.9,59.9,10.5,159.9,13.7,7,,2021-09-04T07:20:37,2021-09-04T20:19:29,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,C8593,D1298,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-05,31,19.5,25.1,33.3,19.5,25.8,19.8,74.2,0,0,0,,0,0,36.6,18.3,192.9,1017.2,40,10.3,221.4,19.1,8,,2021-09-05T07:21:37,2021-09-05T20:17:48,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,C8593,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-06,30.3,21.5,25.3,34,21.5,26.3,21.1,78.5,0,0,0,,0,0,28.5,22,189.7,1019.7,47.8,10.2,168.2,14.7,8,,2021-09-06T07:22:38,2021-09-06T20:16:07,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-07,28.3,21.4,24.9,30.9,21.4,25.5,20.6,78.3,0,0,0,,0,0,17.6,16,154,1019.4,63.3,10.3,132.4,11.4,5,,2021-09-07T07:23:38,2021-09-07T20:14:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-08,28.9,19.1,24.2,31.3,19.1,24.7,19.5,76,0.147,100,4.17,rain,0,0,25.9,19.8,100,1014.4,53.5,10.3,177,15.4,7,,2021-09-08T07:24:39,2021-09-08T20:12:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,E9530,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-09,28.6,21.1,24.5,30.3,21.1,24.8,19.7,75.7,0.148,100,8.33,rain,0,0,37.8,23.7,88.6,1012.8,43.5,10.2,203.2,17.6,8,,2021-09-09T07:25:40,2021-09-09T20:11:02,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-10,28.2,7.7,21.6,28.9,6.1,21.6,18,81,5.676,100,20.83,rain,0,0,42.9,34.9,79.7,1015.6,45.3,11.8,134.5,11.7,6,,2021-09-10T07:26:40,2021-09-10T20:09:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-11,27.6,19.4,23.3,28.3,19.4,23.5,18,73.4,0,0,0,,0,0,27.9,16.7,226.2,1018,29.3,14.5,210.3,18.3,8,,2021-09-11T07:27:41,2021-09-11T20:07:37,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-12,27.8,20.4,24.2,30.1,20.4,24.7,20.2,78.9,0.074,100,4.17,rain,0,0,28.7,16.5,181.3,1015.9,57.2,11.3,96.1,8.4,6,,2021-09-12T07:28:42,2021-09-12T20:05:54,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-13,28.6,20.1,24.3,30.9,20.1,24.9,20.5,80.3,0,0,0,,0,0,35.5,19.2,201.7,1015.9,55,9.6,154.1,13.5,6,,2021-09-13T07:29:42,2021-09-13T20:04:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-14,29.6,22.4,25.5,33.1,22.4,26.5,21.7,80.1,0,0,0,,0,0,22.8,19.7,119.8,1014.1,65.7,9.9,165.9,14.4,7,,2021-09-14T07:30:43,2021-09-14T20:02:27,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,08181099999,08176399999"
cerdanyola del valles,2021-09-15,31.3,22.3,26.1,32.3,22.3,26.6,19.9,70.4,0,0,0,,0,0,32.9,18.7,234.7,1012.7,51.4,10.3,189.8,16.3,7,,2021-09-15T07:31:44,2021-09-15T20:00:44,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-16,26.9,19.1,23.2,27.7,19.1,23.2,18.5,76,7.201,100,37.5,rain,0,0,37.6,14.4,297.6,1015.8,49.7,10.3,125.4,10.7,5,,2021-09-16T07:32:45,2021-09-16T19:59:00,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-17,28.9,18.5,23.4,28.7,18.5,23.4,16.9,69.1,3.103,100,12.5,rain,0,0,36.9,17.1,240.3,1014.8,35.5,10.5,226.2,19.5,8,,2021-09-17T07:33:46,2021-09-17T19:57:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-18,25,18.1,21,25,18.1,21,18.5,85.8,9.567,100,25,rain,0,0,24.4,16.8,28.3,1013.8,64,9.6,78.6,6.8,4,,2021-09-18T07:34:47,2021-09-18T19:55:33,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-19,25.2,15.5,20.2,25.2,15.5,20.2,12.9,64.7,0.074,100,4.17,rain,0,0,33,20.7,239.1,1017,24.3,10.7,216.3,18.7,7,,2021-09-19T07:35:48,2021-09-19T19:53:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-20,24.4,14.6,18.5,24.4,14.6,18.5,13.6,74.7,12.975,100,29.17,rain,0,0,42.7,23.9,69,1018.4,37.2,11.2,143.8,12.4,6,,2021-09-20T07:36:49,2021-09-20T19:52:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-21,21.5,15.2,17.9,21.5,15.2,17.9,12.5,72,0.006,100,4.17,rain,0,0,23.1,20.2,346.7,1021.2,37.6,13.1,68.6,5.8,2,,2021-09-21T07:37:51,2021-09-21T19:50:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-22,24.6,14.7,19.5,24.6,14.7,19.5,12.3,64.6,0,0,0,,0,0,42.4,18,40.7,1020.8,43.8,10.5,122,10.4,7,,2021-09-22T07:38:52,2021-09-22T19:48:38,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
cerdanyola del valles,2021-09-23,25,15.2,19.1,25,15.2,19.1,14.2,73.8,6.032,100,25,rain,0,0,41.3,15.4,347,1019.7,40.9,10.5,98.6,8.4,6,,2021-09-23T07:39:54,2021-09-23T19:46:54,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LEBL,08186099999,LEGE,08180099999,AR110,08184099999,LELL,V7DJ5,08181099999,08176399999"
