tempC,Q-Enginyeria (Cos Central) [kWh] [Q-Enginyeria],date,WindGustKmph,windspeedMiles,winddirDegree,visibility,cloudcover,time,weatherCode,DewPointC,HeatIndexC,precipMM,pressure,humidity,FeelsLikeC,WindChillC,Q-Enginyeria (Química) [kWh] [Q-Enginyeria],Q-Enginyeria (Espina 4) [kWh] [Q-Enginyeria],windspeedKmph,uvIndex
1,199.90,2022-11-23,27,4,9,4,100,8.0,299,1,1,0.5,1008,99,-1,-1,170.20,0.06,7,1
2,229.70,2022-11-23,29,5,7,2,100,9.0,299,2,2,0.8,1009,99,0,0,174.20,0.06,8,1
4,236.90,2022-11-23,31,5,105,3,90,10.0,299,3,4,0.6,1010,98,2,2,177.40,0.06,8,1
5,243.60,2022-11-23,30,5,203,4,81,11.0,176,4,5,0.1,1010,97,3,3,176.20,0.06,7,2
6,237.00,2022-11-23,30,4,301,5,71,12.0,176,5,6,0.1,1011,95,4,4,183.20,0.06,7,2
7,224.00,2022-11-23,27,4,312,4,76,13.0,176,5,7,0.1,1011,96,6,6,187.80,0.06,7,2
7,205.40,2022-11-23,23,4,324,3,80,14.0,176,6,7,0.3,1012,96,6,6,177.20,0.06,6,2
8,197.70,2022-11-23,20,4,335,2,84,15.0,176,6,8,0.1,1013,97,7,7,173.80,0.06,6,2
7,189.52,2022-11-23,20,4,339,2,87,16.0,122,6,7,0.0,1014,98,6,6,181.15,0.06,6,2
6,187.68,2022-11-23,20,3,342,2,90,17.0,122,5,6,0.0,1015,98,6,6,172.45,0.06,6,2
5,173.00,2022-11-23,21,3,346,2,93,18.0,122,4,5,0.0,1016,99,3,3,144.80,0.06,5,1
4,141.30,2022-11-23,22,4,347,1,95,19.0,122,4,4,0.0,1017,99,3,3,132.40,0.06,6,1
4,59.80,2022-11-23,23,5,349,1,98,20.0,122,3,4,0.0,1019,98,2,2,95.80,0.06,7,1
3,50.00,2022-11-23,24,5,350,0,100,21.0,122,3,3,0.0,1020,98,1,1,96.40,0.06,8,1
1,43.50,2022-11-23,23,5,350,3,100,22.0,122,0,1,0.0,1021,89,-1,-1,95.40,0.06,8,1
-1,40.50,2022-11-23,23,4,350,7,100,23.0,122,-4,-1,0.0,1022,81,-3,-3,95.40,0.06,7,1
-1,38.34,2022-11-24,22,4,351,10,100,0.0,122,-7,-1,0.0,1023,72,-4,-4,90.98,0.06,6,1
-2,39.00,2022-11-24,21,4,350,10,72,1.0,119,-7,-2,0.0,1023,72,-4,-4,91.00,0.06,7,1
-2,38.72,2022-11-24,21,5,349,10,45,2.0,116,-8,-2,0.0,1024,72,-5,-5,91.83,0.06,7,1
-3,39.06,2022-11-24,17,5,349,10,17,3.0,113,-8,-3,0.0,1024,72,-6,-6,95.30,0.06,8,1
-3,40.88,2022-11-24,17,4,343,10,15,4.0,113,-8,-3,0.0,1024,73,-5,-5,93.10,0.06,6,1
-3,52.70,2022-11-24,13,3,338,10,12,5.0,113,-8,-3,0.0,1024,73,-5,-5,92.60,0.06,4,1
-3,77.50,2022-11-24,10,1,332,10,10,6.0,113,-9,-3,0.0,1023,73,-3,-3,100.20,0.06,2,2
-3,156.00,2022-11-24,10,1,293,10,10,7.0,113,-8,-3,0.0,1023,74,-3,-3,132.80,0.06,2,2
-2,197.96,2022-11-24,9,2,255,10,10,8.0,113,-8,-2,0.0,1022,76,-2,-2,198.20,0.06,3,2
-1,229.74,2022-11-24,11,2,216,10,11,9.0,113,-7,-1,0.0,1022,77,-1,-1,182.20,0.06,3,2
1,226.60,2022-11-24,16,3,216,10,11,10.0,113,-2,1,0.0,1021,76,0,0,181.00,0.06,5,2
3,227.70,2022-11-24,20,4,216,10,11,11.0,113,-2,3,0.0,1020,76,1,1,182.20,0.06,7,2
4,224.00,2022-11-24,24,6,216,10,11,12.0,113,-1,4,0.0,1018,75,1,1,193.00,0.06,9,2
5,222.50,2022-11-24,25,5,215,10,18,13.0,113,-1,5,0.0,1018,77,3,3,183.40,0.06,8,2
5,209.40,2022-11-24,24,5,214,10,25,14.0,113,0,5,0.0,1017,78,4,4,184.80,0.06,8,3
7,205.20,2022-11-24,22,4,213,10,32,15.0,116,2,7,0.0,1016,79,6,6,178.10,0.06,7,3
6,198.10,2022-11-24,21,4,216,10,54,16.0,116,1,6,0.0,1017,83,5,5,172.90,0.06,6,3
5,191.00,2022-11-24,22,4,220,10,77,17.0,119,1,5,0.0,1017,88,4,4,157.40,0.06,6,2
3,173.80,2022-11-24,23,3,224,10,100,18.0,122,2,3,0.0,1017,92,2,2,151.40,0.06,5,1
4,143.90,2022-11-24,22,3,230,7,100,19.0,122,3,4,0.0,1017,94,3,3,133.60,0.06,4,1
4,62.00,2022-11-24,18,2,237,3,100,20.0,122,4,4,0.0,1017,96,4,4,102.20,0.06,4,1
5,47.50,2022-11-24,17,2,243,0,100,21.0,122,5,5,0.0,1017,98,5,5,99.20,0.06,3,1
5,42.10,2022-11-24,16,3,279,0,100,22.0,122,4,5,0.0,1018,98,4,4,99.00,0.06,5,1
4,38.00,2022-11-24,16,4,315,0,100,23.0,122,4,4,0.0,1018,98,3,3,96.40,0.06,7,1
4,37.14,2022-11-25,15,5,352,0,100,0.0,122,4,4,0.0,1019,98,2,2,95.30,0.06,9,1
3,37.50,2022-11-25,11,5,352,0,100,1.0,122,3,3,0.0,1019,98,1,1,96.00,0.06,8,1
3,37.30,2022-11-25,11,5,353,0,100,2.0,122,3,3,0.0,1020,98,1,1,95.50,0.06,7,1
3,37.48,2022-11-25,11,4,354,0,100,3.0,122,2,3,0.0,1020,98,1,1,96.06,0.06,7,1
2,38.48,2022-11-25,11,4,355,3,87,4.0,122,1,2,0.0,1020,97,0,0,97.14,0.06,6,1
2,51.80,2022-11-25,11,4,356,7,75,5.0,119,1,2,0.0,1021,95,0,0,96.00,0.06,6,1
1,76.20,2022-11-25,11,3,357,10,62,6.0,119,0,1,0.0,1021,94,0,0,104.00,0.06,5,1
2,160.50,2022-11-25,9,3,239,10,61,7.0,119,0,2,0.0,1021,93,1,1,140.20,0.06,4,1
2,183.15,2022-11-25,6,2,121,10,61,8.0,119,1,2,0.0,1022,93,2,2,147.66,0.06,3,1
2,214.25,2022-11-25,10,1,3,10,60,9.0,176,1,2,0.1,1022,93,2,2,159.14,0.06,2,1
3,219.90,2022-11-25,10,1,103,10,64,10.0,176,2,3,0.3,1022,93,3,3,161.60,0.06,2,1
3,223.20,2022-11-25,13,1,204,10,67,11.0,176,2,3,0.4,1021,92,3,3,161.40,0.06,2,1
4,220.60,2022-11-25,17,1,304,10,70,12.0,299,2,4,0.9,1021,92,4,4,176.20,0.06,2,1
4,214.70,2022-11-25,19,3,322,10,66,13.0,305,3,4,1.4,1021,92,3,3,175.20,0.06,4,1
3,205.00,2022-11-25,25,4,339,10,62,14.0,305,2,3,1.1,1022,91,2,2,170.40,0.06,7,1
5,190.00,2022-11-25,26,6,356,10,58,15.0,299,3,5,0.6,1022,91,3,3,165.00,0.06,9,1
4,187.50,2022-11-25,26,6,356,10,69,16.0,176,3,4,0.1,1023,93,2,2,164.20,0.06,9,1
3,183.20,2022-11-25,26,6,356,10,79,17.0,119,3,3,0.0,1024,95,1,1,157.00,0.06,9,1
3,153.00,2022-11-25,26,6,357,10,90,18.0,122,2,3,0.0,1025,98,0,0,146.00,0.06,9,1
2,64.60,2022-11-25,27,6,355,7,80,19.0,119,1,2,0.0,1026,97,-1,-1,108.20,0.06,9,1
1,51.66,2022-11-25,28,6,354,5,70,20.0,119,1,1,0.0,1027,96,-2,-2,106.60,0.06,9,1
1,47.14,2022-11-25,29,6,352,2,60,21.0,119,0,1,0.0,1028,96,-2,-2,104.60,0.06,9,1
0,43.70,2022-11-25,29,6,355,5,59,22.0,116,-1,0,0.0,1029,96,-3,-3,105.20,0.06,10,1
-1,36.50,2022-11-25,30,6,357,7,58,23.0,116,-1,-1,0.0,1030,96,-4,-4,105.20,0.06,10,1
-1,34.58,2022-11-26,30,6,360,10,57,0.0,116,-2,-1,0.0,1031,95,-5,-5,101.50,0.06,10,1
-1,34.28,2022-11-26,30,7,358,7,58,1.0,116,-3,-1,0.0,1031,96,-4,-4,102.81,0.06,11,1
-1,34.51,2022-11-26,31,7,357,5,60,2.0,116,-3,-1,0.0,1032,96,-5,-5,101.69,0.06,11,1
-2,34.53,2022-11-26,32,7,355,2,62,3.0,119,-4,-2,0.0,1032,96,-6,-6,102.40,0.06,11,1
-3,34.50,2022-11-26,31,7,356,5,74,4.0,119,-6,-3,0.0,1032,91,-7,-7,100.00,0.06,11,1
-4,34.50,2022-11-26,30,7,357,7,87,5.0,122,-8,-4,0.0,1032,85,-8,-8,99.40,0.06,11,1
-5,34.30,2022-11-26,29,7,358,10,100,6.0,122,-10,-5,0.0,1032,80,-9,-9,99.60,0.06,11,1
-4,33.10,2022-11-26,27,7,358,10,68,7.0,119,-10,-4,0.0,1032,76,-8,-8,101.80,0.06,11,1
-4,33.30,2022-11-26,26,6,357,10,36,8.0,116,-10,-4,0.0,1032,72,-8,-8,101.60,0.06,10,2
-3,32.00,2022-11-26,26,6,356,10,4,9.0,113,-10,-3,0.0,1032,68,-6,-6,104.80,0.06,10,2
0,33.00,2022-11-26,23,6,239,10,5,10.0,113,-9,0,0.0,1031,60,-3,-3,105.60,0.06,9,2
3,32.80,2022-11-26,21,5,122,10,5,11.0,113,-4,3,0.0,1029,53,1,1,104.80,0.06,8,2
5,33.20,2022-11-26,19,4,4,10,6,12.0,113,-8,5,0.0,1028,46,3,3,102.00,0.06,7,3
7,33.60,2022-11-26,17,4,4,10,7,13.0,113,-6,7,0.0,1027,47,6,6,105.20,0.06,7,3
8,33.46,2022-11-26,15,4,4,10,9,14.0,113,-4,8,0.0,1026,49,7,7,101.80,0.06,6,3
9,34.04,2022-11-26,14,4,4,10,10,15.0,113,-2,9,0.0,1026,50,9,9,104.80,0.06,6,3
8,33.90,2022-11-26,14,4,123,10,9,16.0,113,-3,8,0.0,1027,54,7,7,104.20,0.06,6,3
7,34.60,2022-11-26,16,4,241,10,8,17.0,113,-4,7,0.0,1028,58,5,5,104.80,0.06,6,3
5,35.00,2022-11-26,14,4,360,10,7,18.0,113,-5,5,0.0,1030,61,4,4,106.20,0.06,6,1
5,34.20,2022-11-26,14,4,243,10,8,19.0,113,-6,5,0.0,1030,55,3,3,102.80,0.06,6,1
5,34.30,2022-11-26,14,4,125,10,8,20.0,113,-8,5,0.0,1029,48,3,3,106.20,0.06,6,1
5,35.00,2022-11-26,14,4,8,10,9,21.0,113,-9,5,0.0,1029,42,3,3,105.40,0.06,6,1
5,33.70,2022-11-26,12,4,121,10,12,22.0,113,-10,5,0.0,1029,38,3,3,104.60,0.06,6,1
5,34.00,2022-11-26,11,3,234,10,15,23.0,113,-11,5,0.0,1028,34,4,4,105.40,0.06,5,1
5,33.43,2022-11-27,9,3,347,10,18,0.0,113,-12,5,0.0,1028,30,4,4,103.66,0.06,4,1
5,34.53,2022-11-27,9,3,344,10,15,1.0,113,-13,5,0.0,1027,30,4,4,101.27,0.06,4,1
5,34.73,2022-11-27,13,3,342,10,12,2.0,113,-13,5,0.0,1027,30,4,4,99.93,0.06,4,1
4,34.98,2022-11-27,14,3,339,10,9,3.0,113,-14,4,0.0,1027,30,3,3,103.05,0.06,4,1
4,34.32,2022-11-27,14,3,344,10,13,4.0,113,-15,4,0.0,1026,29,3,3,102.29,0.06,5,1
3,34.00,2022-11-27,14,3,349,10,17,5.0,113,-15,3,0.0,1026,29,2,2,101.20,0.06,5,1
3,34.50,2022-11-27,10,3,354,10,21,6.0,113,-16,3,0.0,1026,28,2,2,100.60,0.06,5,2
3,33.50,2022-11-27,13,2,349,10,25,7.0,116,-16,3,0.0,1025,28,3,3,99.60,0.06,4,2
3,32.70,2022-11-27,12,2,343,10,29,8.0,116,-16,3,0.0,1025,29,3,3,104.40,0.06,3,2
3,32.50,2022-11-27,11,1,338,10,33,9.0,116,-16,3,0.0,1024,29,3,3,102.00,0.06,1,2
5,32.50,2022-11-27,13,1,298,10,46,10.0,116,-14,5,0.0,1023,30,5,5,103.00,0.06,2,2
7,33.80,2022-11-27,15,2,259,10,59,11.0,116,-12,7,0.0,1023,31,7,7,106.60,0.06,3,3
8,33.00,2022-11-27,17,3,219,10,73,12.0,119,-10,8,0.0,1022,32,8,8,106.00,0.06,4,2
9,33.50,2022-11-27,18,3,217,10,82,13.0,119,-7,9,0.0,1021,35,8,8,107.00,0.06,5,2
9,34.50,2022-11-27,19,4,215,10,91,14.0,122,-5,9,0.0,1020,39,8,8,105.40,0.06,6,2
10,33.70,2022-11-27,18,4,213,10,100,15.0,122,-2,10,0.0,1020,42,10,10,103.20,0.06,7,3
8,32.80,2022-11-27,18,4,221,10,99,16.0,122,-3,8,0.0,1020,47,7,7,106.00,0.06,6,2
6,33.30,2022-11-27,19,4,229,10,99,17.0,122,-3,6,0.0,1021,52,5,5,101.80,0.06,6,2
4,35.00,2022-11-27,20,3,238,10,99,18.0,122,-4,4,0.0,1021,58,3,3,100.40,0.06,5,1
5,34.66,2022-11-27,20,3,246,10,78,19.0,119,-4,5,0.0,1021,55,4,4,100.14,0.06,6,1
5,35.24,2022-11-27,21,4,254,10,58,20.0,116,-5,5,0.0,1020,53,4,4,99.46,0.06,6,1
5,34.60,2022-11-27,22,4,262,10,37,21.0,116,-6,5,0.0,1020,50,3,3,100.40,0.06,6,1
4,34.20,2022-11-27,23,4,176,10,36,22.0,116,-6,4,0.0,1020,51,3,3,100.60,0.06,7,1
4,34.30,2022-11-27,21,5,91,10,35,23.0,116,-6,4,0.0,1020,52,2,2,99.60,0.06,8,1
4,33.63,2022-11-28,18,5,6,10,34,0.0,116,-7,4,0.0,1020,53,1,1,99.40,0.06,9,1
3,34.97,2022-11-28,17,6,8,10,31,1.0,116,-6,3,0.0,1020,61,0,0,100.79,0.06,9,1
2,34.14,2022-11-28,17,6,11,10,28,2.0,116,-5,2,0.0,1020,69,0,0,100.53,0.06,9,1
1,33.64,2022-11-28,17,6,13,10,24,3.0,113,-4,1,0.0,1020,77,-2,-2,99.35,0.06,10,1
1,37.62,2022-11-28,14,5,126,7,49,4.0,116,-3,1,0.0,1020,84,-2,-2,101.94,0.06,8,1
0,52.80,2022-11-28,11,4,238,5,75,5.0,311,-3,0,0.3,1019,90,-2,-2,103.40,0.06,7,1
0,76.40,2022-11-28,15,4,351,2,100,6.0,332,-2,0,1.1,1019,96,-2,-2,112.40,0.06,6,1
0,156.80,2022-11-28,18,5,236,2,100,7.0,329,-1,0,0.9,1018,96,-3,-3,145.20,0.06,7,1
0,197.80,2022-11-28,23,6,121,2,100,8.0,329,-3,0,0.5,1018,96,-3,-3,148.40,0.06,9,1
0,232.50,2022-11-28,28,6,6,2,100,9.0,329,-3,0,0.8,1018,97,-4,-4,163.00,0.06,10,1
0,251.10,2022-11-28,33,7,122,2,100,10.0,329,-2,0,0.9,1018,95,-4,-4,189.40,0.06,12,1
0,251.10,2022-11-28,37,8,238,2,100,11.0,311,-2,0,0.3,1018,93,-4,-4,181.60,0.06,13,1
0,244.00,2022-11-28,40,9,354,2,100,12.0,311,-2,0,0.2,1018,92,-4,-4,190.20,0.06,15,1
1,238.79,2022-11-28,38,9,355,3,92,13.0,176,-1,1,0.1,1017,93,-2,-2,186.80,0.06,14,1
3,231.11,2022-11-28,35,9,357,4,83,14.0,119,-1,3,0.0,1017,94,-1,-1,176.80,0.06,14,1
3,221.00,2022-11-28,31,9,358,5,75,15.0,119,1,3,0.0,1017,95,0,0,166.20,0.06,14,1
3,214.70,2022-11-28,30,9,357,5,68,16.0,119,0,3,0.0,1018,95,-1,-1,160.20,0.06,14,1
2,197.80,2022-11-28,29,7,356,5,62,17.0,119,-1,2,0.0,1018,95,-1,-1,152.80,0.06,11,1
1,180.56,2022-11-28,28,7,356,5,56,18.0,116,-1,1,0.0,1019,94,-3,-3,146.00,0.06,11,1
0,149.44,2022-11-28,31,8,353,7,50,19.0,116,-1,0,0.0,1019,94,-4,-4,128.80,0.06,12,1
0,60.30,2022-11-28,31,8,351,8,43,20.0,116,-1,0,0.0,1019,93,-4,-4,95.60,0.06,13,1
0,50.10,2022-11-28,32,9,349,10,37,21.0,116,-1,0,0.0,1020,92,-4,-4,91.40,0.06,14,1
0,44.00,2022-11-28,30,7,345,9,47,22.0,116,-1,0,0.0,1019,93,-4,-4,94.80,0.06,12,1
0,39.30,2022-11-28,27,6,341,8,56,23.0,116,-1,0,0.0,1019,93,-3,-3,90.60,0.06,10,1
0,39.41,2022-11-29,24,6,337,7,66,0.0,119,0,0,0.0,1019,94,-3,-3,89.90,0.06,9,1
-2,39.50,2022-11-29,26,6,340,8,67,1.0,119,-2,-2,0.0,1019,95,-5,-5,90.88,0.06,9,1
-2,39.16,2022-11-29,27,6,342,9,67,2.0,119,-4,-2,0.0,1019,95,-6,-6,90.36,0.06,10,1
-3,39.78,2022-11-29,28,6,345,10,68,3.0,119,-6,-3,0.0,1019,96,-7,-7,90.64,0.06,10,1
-3,41.06,2022-11-29,28,6,347,7,61,4.0,119,-6,-3,0.0,1019,96,-7,-7,91.83,0.06,9,1
-4,55.00,2022-11-29,27,5,349,5,55,5.0,116,-7,-4,0.0,1019,95,-7,-7,90.60,0.06,9,1
-4,83.70,2022-11-29,26,5,352,2,49,6.0,116,-7,-4,0.0,1019,95,-7,-7,99.80,0.06,8,2
-4,165.90,2022-11-29,25,4,354,3,62,7.0,119,-7,-4,0.0,1019,93,-7,-7,138.20,0.06,7,1
-2,208.50,2022-11-29,23,4,357,4,76,8.0,119,-6,-2,0.0,1019,92,-5,-5,177.60,0.06,6,1
-2,238.50,2022-11-29,22,3,360,5,89,9.0,311,-6,-2,0.1,1018,91,-4,-4,168.40,0.06,5,1
-1,241.80,2022-11-29,22,4,347,6,83,10.0,311,-5,-1,0.2,1017,90,-3,-3,186.20,0.06,6,1
0,238.10,2022-11-29,22,4,334,8,78,11.0,311,-4,0,0.3,1017,88,-2,-2,186.20,0.06,6,1
1,232.60,2022-11-29,23,4,322,9,72,12.0,311,-2,1,0.3,1016,86,-1,-1,170.37,0.06,7,1
2,241.70,2022-11-29,34,5,327,8,67,13.0,176,-1,2,0.3,1016,88,-1,-1,185.43,0.06,8,1
2,227.80,2022-11-29,35,6,332,6,62,14.0,176,0,2,0.3,1016,89,0,0,183.00,0.06,10,1
2,216.30,2022-11-29,35,7,337,5,57,15.0,176,1,2,0.4,1016,90,-1,-1,186.60,0.06,12,1
2,209.50,2022-11-29,34,7,338,6,55,16.0,176,0,2,0.3,1017,91,-2,-2,179.40,0.06,12,1
1,203.40,2022-11-29,26,7,339,6,54,17.0,176,0,1,0.2,1017,92,-2,-2,165.60,0.06,12,1
0,181.80,2022-11-29,25,7,340,7,52,18.0,116,-1,0,0.0,1018,93,-3,-3,151.80,0.06,12,1
-1,145.30,2022-11-29,25,7,343,5,58,19.0,116,-2,-1,0.0,1019,94,-4,-4,138.20,0.06,11,1
-2,63.10,2022-11-29,25,7,346,4,64,20.0,119,-2,-2,0.0,1020,95,-6,-6,133.20,0.06,11,1
-2,50.60,2022-11-29,24,6,349,2,70,21.0,119,-3,-2,0.0,1021,96,-5,-5,102.00,0.06,10,1
-2,46.00,2022-11-29,24,6,349,5,68,22.0,119,-5,-2,0.0,1022,96,-6,-6,97.40,0.06,10,1
-3,39.70,2022-11-29,23,6,349,7,65,23.0,119,-6,-3,0.0,1023,96,-7,-7,96.00,0.06,9,1
-4,39.21,2022-11-30,23,5,349,10,63,0.0,119,-8,-4,0.0,1023,96,-7,-7,93.86,0.06,9,1
-5,39.00,2022-11-30,23,6,349,7,56,1.0,116,-9,-5,0.0,1023,95,-8,-8,92.88,0.06,9,1
-6,39.31,2022-11-30,24,6,350,5,48,2.0,116,-10,-6,0.0,1023,95,-10,-10,92.63,0.06,9,1
-7,37.85,2022-11-30,24,6,350,2,41,3.0,116,-11,-7,0.0,1023,94,-11,-11,93.80,0.06,9,1
-7,41.63,2022-11-30,23,6,351,5,33,4.0,116,-12,-7,0.0,1023,93,-11,-11,95.23,0.06,9,1
-7,56.20,2022-11-30,22,5,351,7,26,5.0,116,-12,-7,0.0,1023,93,-12,-12,94.80,0.06,9,1
-8,84.10,2022-11-30,17,5,352,10,18,6.0,113,-12,-8,0.0,1023,92,-12,-12,102.20,0.06,8,2
-7,161.16,2022-11-30,16,5,354,10,12,7.0,113,-13,-7,0.0,1022,86,-11,-11,134.60,0.06,8,2
-7,211.84,2022-11-30,15,5,356,10,6,8.0,113,-13,-7,0.0,1022,79,-10,-10,192.40,0.06,7,2
-6,245.60,2022-11-30,14,4,359,10,0,9.0,113,-13,-6,0.0,1021,73,-9,-9,179.80,0.06,7,2
-2,253.90,2022-11-30,15,3,351,10,1,10.0,113,-11,-2,0.0,1019,67,-4,-4,186.60,0.06,5,2
0,246.30,2022-11-30,12,2,343,10,1,11.0,113,-10,0,0.0,1017,60,-1,-1,196.80,0.06,4,2
2,242.90,2022-11-30,9,2,335,10,2,12.0,113,-9,2,0.0,1016,54,2,2,197.60,0.06,3,2
3,242.73,2022-11-30,8,1,319,10,2,13.0,113,-7,3,0.0,1015,56,3,3,187.74,0.06,2,2
3,229.27,2022-11-30,7,1,303,10,3,14.0,113,-5,3,0.0,1015,58,3,3,190.46,0.06,2,2
5,224.90,2022-11-30,8,1,287,10,3,15.0,113,-3,5,0.0,1014,60,5,5,193.40,0.06,1,2
3,218.80,2022-11-30,8,1,309,10,5,16.0,113,-3,3,0.0,1016,69,3,3,204.80,0.06,2,2
1,207.80,2022-11-30,5,2,331,10,7,17.0,113,-4,1,0.0,1018,79,1,1,195.20,0.06,3,2
0,186.73,2022-11-30,7,2,353,10,9,18.0,113,-5,0,0.0,1020,88,-1,-1,149.40,0.06,3,1
-1,151.97,2022-11-30,7,2,350,10,7,19.0,113,-5,-1,0.0,1020,87,-2,-2,131.20,0.06,3,1
-1,66.04,2022-11-30,7,2,346,10,5,20.0,113,-6,-1,0.0,1021,85,-2,-2,96.90,0.06,3,1
-2,51.26,2022-11-30,8,2,342,10,3,21.0,113,-7,-2,0.0,1021,84,-3,-3,99.10,0.06,4,1
-2,42.30,2022-11-30,8,2,339,10,3,22.0,113,-7,-2,0.0,1022,82,-3,-3,98.80,0.06,4,1
-2,37.40,2022-11-30,9,3,336,10,3,23.0,113,-7,-2,0.0,1023,80,-3,-3,95.40,0.06,4,1
-2,37.16,2022-12-01,9,3,333,10,3,0.0,113,-8,-2,0.0,1023,79,-4,-4,96.95,0.06,4,1
-3,38.00,2022-12-01,9,3,336,10,2,1.0,113,-8,-3,0.0,1023,77,-4,-4,98.19,0.06,5,1
-3,37.27,2022-12-01,10,3,340,10,1,2.0,113,-9,-3,0.0,1022,76,-5,-5,97.33,0.06,5,1
-3,37.23,2022-12-01,10,3,344,10,0,3.0,113,-9,-3,0.0,1022,74,-5,-5,99.92,0.06,5,1
-3,37.84,2022-12-01,11,3,347,10,0,4.0,113,-9,-3,0.0,1022,73,-5,-5,99.61,0.06,5,1
-3,51.60,2022-12-01,12,4,351,10,0,5.0,113,-9,-3,0.0,1022,72,-5,-5,98.60,0.06,6,1
-3,77.03,2022-12-01,13,4,355,10,0,6.0,113,-10,-3,0.0,1022,70,-5,-5,108.20,0.06,6,2
-3,163.87,2022-12-01,13,4,354,10,0,7.0,113,-9,-3,0.0,1022,70,-5,-5,140.40,0.06,6,2
-3,208.80,2022-12-01,16,4,354,10,1,8.0,113,-9,-3,0.0,1022,69,-5,-5,163.40,0.06,6,2
-2,245.90,2022-12-01,12,4,354,10,1,9.0,113,-8,-2,0.0,1022,69,-4,-4,210.60,0.06,6,2
0,237.00,2022-12-01,14,3,328,10,2,10.0,113,-7,0,0.0,1020,65,-1,-1,186.40,0.06,5,2
2,252.06,2022-12-01,11,2,303,10,3,11.0,113,-6,2,0.0,1018,62,2,2,191.20,0.06,3,2
3,250.84,2022-12-01,10,1,278,10,4,12.0,113,-5,3,0.0,1017,58,3,3,209.40,0.06,2,2
3,248.80,2022-12-01,10,2,295,10,5,13.0,113,-4,3,0.0,1016,60,3,3,194.40,0.06,3,2
4,222.63,2022-12-01,11,2,313,10,5,14.0,113,-3,4,0.0,1016,61,4,4,162.60,0.06,3,2
4,218.77,2022-12-01,12,2,330,10,6,15.0,113,-2,4,0.0,1015,63,4,4,163.20,0.06,3,2
2,206.10,2022-12-01,12,3,220,7,17,16.0,113,-2,2,0.0,1017,73,1,1,161.20,0.06,4,2
1,201.20,2022-12-01,12,3,111,5,29,17.0,116,-3,1,0.0,1018,84,0,0,155.20,0.06,5,2
0,188.00,2022-12-01,10,4,1,2,40,18.0,116,-3,0,0.0,1020,94,-2,-2,150.00,0.06,6,1
-1,156.50,2022-12-01,13,4,116,2,41,19.0,116,-3,-1,0.0,1020,94,-3,-3,136.80,0.06,6,1
-1,66.00,2022-12-01,13,3,231,2,41,20.0,116,-4,-1,0.0,1021,95,-3,-3,103.40,0.06,5,1
-2,49.70,2022-12-01,9,3,346,2,41,21.0,116,-4,-2,0.0,1022,95,-4,-4,100.40,0.06,5,1
-2,42.80,2022-12-01,7,2,315,2,52,22.0,116,-5,-2,0.0,1022,95,-3,-3,96.60,0.06,4,1
-3,38.70,2022-12-01,9,2,285,2,63,23.0,119,-6,-3,0.0,1022,96,-3,-3,99.40,0.06,3,1
-3,38.43,2022-12-02,8,1,254,2,75,0.0,119,-7,-3,0.0,1022,97,-3,-3,98.74,0.06,1,1
-4,37.44,2022-12-02,8,1,261,1,83,1.0,119,-7,-4,0.0,1021,97,-4,-4,97.44,0.06,2,1
-4,38.00,2022-12-02,8,1,267,1,92,2.0,122,-7,-4,0.0,1021,97,-4,-4,97.77,0.06,2,1
-4,37.78,2022-12-02,8,1,273,0,100,3.0,122,-7,-4,0.0,1021,98,-4,-4,98.61,0.06,2,1
-4,40.66,2022-12-02,8,1,250,1,98,4.0,122,-8,-4,0.0,1020,97,-4,-4,100.05,0.06,2,1
-4,56.30,2022-12-02,4,1,227,1,95,5.0,122,-8,-4,0.0,1020,97,-4,-4,98.20,0.06,2,1
-4,76.20,2022-12-02,4,1,203,2,93,6.0,122,-8,-4,0.0,1019,97,-4,-4,105.20,0.06,2,1
-4,162.22,2022-12-02,7,2,196,2,94,7.0,122,-8,-4,0.0,1019,96,-5,-5,139.61,0.06,3,1
-4,210.98,2022-12-02,10,3,189,2,94,8.0,122,-8,-4,0.0,1019,95,-6,-6,167.39,0.06,5,1
-3,229.00,2022-12-02,14,4,181,2,94,9.0,122,-8,-3,0.0,1018,94,-6,-6,187.80,0.06,6,1
-2,237.50,2022-12-02,15,5,185,5,69,10.0,119,-8,-2,0.0,1017,87,-5,-5,184.40,0.06,8,1
-1,239.80,2022-12-02,16,5,188,7,45,11.0,116,-8,-1,0.0,1017,79,-4,-4,189.80,0.06,9,2
0,238.90,2022-12-02,17,6,192,10,20,12.0,113,-8,0,0.0,1016,71,-3,-3,187.00,0.06,10,2
1,232.20,2022-12-02,14,6,191,10,30,13.0,116,-6,1,0.0,1015,69,-2,-2,180.00,0.06,9,2
2,208.10,2022-12-02,12,5,190,10,40,14.0,116,-5,2,0.0,1014,67,0,0,186.00,0.06,9,2
2,204.47,2022-12-02,9,5,189,10,50,15.0,116,-3,2,0.0,1014,66,0,0,158.80,0.06,8,2
1,193.83,2022-12-02,8,4,182,10,67,16.0,119,-3,1,0.0,1015,74,-1,-1,150.40,0.06,7,1
0,189.50,2022-12-02,7,4,175,10,83,17.0,119,-3,0,0.0,1016,82,-2,-2,145.60,0.06,6,1
0,162.20,2022-12-02,6,3,168,10,100,18.0,122,-3,0,0.0,1017,90,-2,-2,131.20,0.06,5,1
